"Product","City","Channel","Price","Brand","Prod.Type","Date"
"Prod. 14","City 1","Channel 4",24,"Brand 4","Prod. Type 6","Date1"
"Prod. 2","City 1","Channel 4",24,"Brand 6","Prod. Type 6","Date1"
"Prod. 30","City 1","Channel 4",20,"Brand 2","Prod. Type 3","Date1"
"Prod. 32","City 1","Channel 4",30,"Brand 2","Prod. Type 3","Date1"
"Prod. 33","City 1","Channel 4",37,"Brand 2","Prod. Type 6","Date1"
"Prod. 34","City 1","Channel 4",38,"Brand 2","Prod. Type 5","Date1"
"Prod. 9","City 1","Channel 4",15.5,"Brand 1","Prod. Type 2","Date1"
"Prod. 21","City 1","Channel 4",20,"Brand 5","Prod. Type 2","Date1"
"Prod. 1","City 1","Channel 4",25,"Brand 6","Prod. Type 3","Date1"
"Prod. 4","City 1","Channel 4",31.9,"Brand 6","Prod. Type 5","Date1"
"Prod. 22","City 1","Channel 4",31.9,"Brand 5","Prod. Type 5","Date1"
"Prod. 21","City 1","Channel 4",18.9,"Brand 5","Prod. Type 2","Date1"
"Prod. 9","City 1","Channel 4",16.9,"Brand 1","Prod. Type 2","Date1"
"Prod. 1","City 1","Channel 4",32.9,"Brand 6","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 4",27.9,"Brand 4","Prod. Type 3","Date1"
"Prod. 32","City 1","Channel 4",35.9,"Brand 2","Prod. Type 3","Date1"
"Prod. 7","City 1","Channel 4",32.9,"Brand 1","Prod. Type 3","Date1"
"Prod. 33","City 1","Channel 4",39.9,"Brand 2","Prod. Type 6","Date1"
"Prod. 22","City 1","Channel 4",42.9,"Brand 5","Prod. Type 5","Date1"
"Prod. 34","City 1","Channel 4",29.9,"Brand 2","Prod. Type 5","Date1"
"Prod. 13","City 1","Channel 3",16,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",17,"Brand 4","Prod. Type 3","Date1"
"Prod. 27","City 1","Channel 3",20.5,"Brand 3","Prod. Type 5","Date1"
"Prod. 9","City 1","Channel 3",12.9,"Brand 1","Prod. Type 2","Date1"
"Prod. 7","City 1","Channel 3",18.9,"Brand 1","Prod. Type 3","Date1"
"Prod. 12","City 1","Channel 3",18.9,"Brand 1","Prod. Type 1","Date1"
"Prod. 26","City 1","Channel 3",25,"Brand 3","Prod. Type 6","Date1"
"Prod. 8","City 1","Channel 3",22,"Brand 1","Prod. Type 6","Date1"
"Prod. 10","City 1","Channel 3",24.9,"Brand 1","Prod. Type 5","Date1"
"Prod. 18","City 1","Channel 3",26.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 4","City 1","Channel 3",27,"Brand 6","Prod. Type 5","Date1"
"Prod. 16","City 1","Channel 3",35,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 1","Channel 3",26,"Brand 3","Prod. Type 5","Date1"
"Prod. 13","City 1","Channel 3",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",23,"Brand 4","Prod. Type 3","Date1"
"Prod. 27","City 1","Channel 3",27,"Brand 3","Prod. Type 5","Date1"
"Prod. 9","City 1","Channel 3",10,"Brand 1","Prod. Type 2","Date1"
"Prod. 1","City 1","Channel 3",16,"Brand 6","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",16,"Brand 4","Prod. Type 3","Date1"
"Prod. 13","City 1","Channel 3",16,"Brand 4","Prod. Type 3","Date1"
"Prod. 16","City 1","Channel 3",25,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 1","Channel 3",22,"Brand 3","Prod. Type 5","Date1"
"Prod. 15","City 1","Channel 3",16.5,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 1","Channel 3",24.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 9","City 1","Channel 3",12,"Brand 1","Prod. Type 2","Date1"
"Prod. 7","City 1","Channel 3",22,"Brand 1","Prod. Type 3","Date1"
"Prod. 13","City 1","Channel 3",19,"Brand 4","Prod. Type 3","Date1"
"Prod. 15","City 1","Channel 3",12,"Brand 4","Prod. Type 2","Date1"
"Prod. 15","City 1","Channel 3",14,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 1","Channel 3",21,"Brand 4","Prod. Type 3","Date1"
"Prod. 15","City 1","Channel 3",14,"Brand 4","Prod. Type 2","Date1"
"Prod. 9","City 1","Channel 3",14,"Brand 1","Prod. Type 2","Date1"
"Prod. 20","City 1","Channel 3",35,"Brand 5","Prod. Type 6","Date1"
"Prod. 21","City 1","Channel 3",15,"Brand 5","Prod. Type 2","Date1"
"Prod. 9","City 1","Channel 3",13,"Brand 1","Prod. Type 2","Date1"
"Prod. 32","City 1","Channel 3",26,"Brand 2","Prod. Type 3","Date1"
"Prod. 33","City 1","Channel 3",27,"Brand 2","Prod. Type 6","Date1"
"Prod. 2","City 1","Channel 3",24,"Brand 6","Prod. Type 6","Date1"
"Prod. 10","City 1","Channel 3",27,"Brand 1","Prod. Type 5","Date1"
"Prod. 13","City 1","Channel 3",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 7","City 1","Channel 3",24,"Brand 1","Prod. Type 3","Date1"
"Prod. 27","City 1","Channel 3",27,"Brand 3","Prod. Type 5","Date1"
"Prod. 19","City 1","Channel 3",29,"Brand 5","Prod. Type 3","Date1"
"Prod. 20","City 1","Channel 3",36,"Brand 5","Prod. Type 6","Date1"
"Prod. 22","City 1","Channel 3",34,"Brand 5","Prod. Type 5","Date1"
"Prod. 21","City 1","Channel 3",16,"Brand 5","Prod. Type 2","Date1"
"Prod. 15","City 1","Channel 3",14,"Brand 4","Prod. Type 2","Date1"
"Prod. 9","City 1","Channel 3",12.5,"Brand 1","Prod. Type 2","Date1"
"Prod. 14","City 1","Channel 3",26,"Brand 4","Prod. Type 6","Date1"
"Prod. 13","City 1","Channel 3",19,"Brand 4","Prod. Type 3","Date1"
"Prod. 32","City 1","Channel 3",26,"Brand 2","Prod. Type 3","Date1"
"Prod. 6","City 1","Channel 3",21,"Brand 6","Prod. Type 1","Date1"
"Prod. 27","City 1","Channel 3",27,"Brand 3","Prod. Type 5","Date1"
"Prod. 13","City 1","Channel 3",19,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",19,"Brand 4","Prod. Type 3","Date1"
"Prod. 33","City 1","Channel 3",24,"Brand 2","Prod. Type 6","Date1"
"Prod. 27","City 1","Channel 3",23,"Brand 3","Prod. Type 5","Date1"
"Prod. 9","City 1","Channel 3",13,"Brand 1","Prod. Type 2","Date1"
"Prod. 13","City 1","Channel 3",18,"Brand 4","Prod. Type 3","Date1"
"Prod. 7","City 1","Channel 3",22,"Brand 1","Prod. Type 3","Date1"
"Prod. 15","City 1","Channel 3",15,"Brand 4","Prod. Type 2","Date1"
"Prod. 2","City 1","Channel 3",26,"Brand 6","Prod. Type 6","Date1"
"Prod. 15","City 1","Channel 3",11,"Brand 4","Prod. Type 2","Date1"
"Prod. 18","City 1","Channel 3",17.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 1","Channel 3",19.9,"Brand 4","Prod. Type 6","Date1"
"Prod. 22","City 1","Channel 3",32,"Brand 5","Prod. Type 5","Date1"
"Prod. 16","City 1","Channel 3",30,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 1","Channel 3",27,"Brand 3","Prod. Type 5","Date1"
"Prod. 13","City 1","Channel 3",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 15","City 1","Channel 3",12,"Brand 4","Prod. Type 2","Date1"
"Prod. 9","City 1","Channel 3",12,"Brand 1","Prod. Type 2","Date1"
"Prod. 18","City 1","Channel 3",18,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",18.8,"Brand 4","Prod. Type 3","Date1"
"Prod. 16","City 1","Channel 3",29.5,"Brand 4","Prod. Type 5","Date1"
"Prod. 4","City 1","Channel 3",27,"Brand 6","Prod. Type 5","Date1"
"Prod. 14","City 1","Channel 3",23.4,"Brand 4","Prod. Type 6","Date1"
"Prod. 13","City 1","Channel 3",19.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 1","City 1","Channel 3",22.9,"Brand 6","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",25,"Brand 4","Prod. Type 3","Date1"
"Prod. 9","City 1","Channel 3",14,"Brand 1","Prod. Type 2","Date1"
"Prod. 1","City 1","Channel 3",22,"Brand 6","Prod. Type 3","Date1"
"Prod. 14","City 1","Channel 3",21,"Brand 4","Prod. Type 6","Date1"
"Prod. 1","City 1","Channel 3",22,"Brand 6","Prod. Type 3","Date1"
"Prod. 9","City 1","Channel 3",9.9,"Brand 1","Prod. Type 2","Date1"
"Prod. 7","City 1","Channel 3",22,"Brand 1","Prod. Type 3","Date1"
"Prod. 12","City 1","Channel 3",21,"Brand 1","Prod. Type 1","Date1"
"Prod. 8","City 1","Channel 3",24.5,"Brand 1","Prod. Type 6","Date1"
"Prod. 10","City 1","Channel 3",28.9,"Brand 1","Prod. Type 5","Date1"
"Prod. 18","City 1","Channel 3",18,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 1","Channel 3",19.9,"Brand 4","Prod. Type 3","Date1"
"Prod. 26","City 1","Channel 3",22.9,"Brand 3","Prod. Type 6","Date1"
"Prod. 7","City 1","Channel 3",22.43,"Brand 1","Prod. Type 3","Date1"
"Prod. 14","City 1","Channel 3",24.5,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 1","Channel 3",22,"Brand 4","Prod. Type 5","Date1"
"Prod. 21","City 1","Channel 3",14,"Brand 5","Prod. Type 2","Date1"
"Prod. 9","City 1","Channel 3",14,"Brand 1","Prod. Type 2","Date1"
"Prod. 1","City 1","Channel 3",25,"Brand 6","Prod. Type 3","Date1"
"Prod. 10","City 1","Channel 3",27.5,"Brand 1","Prod. Type 5","Date1"
"Prod. 27","City 1","Channel 3",28,"Brand 3","Prod. Type 5","Date1"
"Prod. 10","City 1","Channel 3",25.5,"Brand 1","Prod. Type 5","Date1"
"Prod. 27","City 1","Channel 3",29,"Brand 3","Prod. Type 5","Date1"
"Prod. 16","City 1","Channel 3",26.8,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 1","Channel 3",22.6,"Brand 3","Prod. Type 5","Date1"
"Prod. 30","City 1","Channel 9",25,"Brand 2","Prod. Type 3","Date1"
"Prod. 32","City 1","Channel 9",28,"Brand 2","Prod. Type 3","Date1"
"Prod. 33","City 1","Channel 9",30,"Brand 2","Prod. Type 6","Date1"
"Prod. 34","City 1","Channel 9",38,"Brand 2","Prod. Type 5","Date1"
"Prod. 15","City 1","Channel 9",13,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 1","Channel 9",19,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 1","Channel 9",35,"Brand 4","Prod. Type 6","Date1"
"Prod. 25","City 1","Channel 9",29,"Brand 3","Prod. Type 3","Date1"
"Prod. 4","City 1","Channel 9",34,"Brand 6","Prod. Type 5","Date1"
"Prod. 16","City 1","Channel 9",38,"Brand 4","Prod. Type 5","Date1"
"Prod. 24","City 2","Channel 9",35,"Brand 5","Prod. Type 1","Date1"
"Prod. 20","City 2","Channel 9",45,"Brand 5","Prod. Type 6","Date1"
"Prod. 22","City 2","Channel 9",45,"Brand 5","Prod. Type 5","Date1"
"Prod. 20","City 2","Channel 9",36,"Brand 5","Prod. Type 6","Date1"
"Prod. 18","City 2","Channel 9",26,"Brand 4","Prod. Type 3","Date1"
"Prod. 32","City 2","Channel 9",28,"Brand 2","Prod. Type 3","Date1"
"Prod. 6","City 2","Channel 9",26,"Brand 6","Prod. Type 1","Date1"
"Prod. 9","City 2","Channel 9",14,"Brand 1","Prod. Type 2","Date1"
"Prod. 7","City 2","Channel 9",27,"Brand 1","Prod. Type 3","Date1"
"Prod. 8","City 2","Channel 9",35,"Brand 1","Prod. Type 6","Date1"
"Prod. 3","City 2","Channel 9",14,"Brand 6","Prod. Type 2","Date1"
"Prod. 2","City 2","Channel 9",35,"Brand 6","Prod. Type 6","Date1"
"Prod. 4","City 2","Channel 9",35,"Brand 6","Prod. Type 5","Date1"
"Prod. 7","City 2","Channel 9",35,"Brand 1","Prod. Type 3","Date1"
"Prod. 12","City 2","Channel 9",35,"Brand 1","Prod. Type 1","Date1"
"Prod. 8","City 2","Channel 9",35,"Brand 1","Prod. Type 6","Date1"
"Prod. 10","City 2","Channel 9",44,"Brand 1","Prod. Type 5","Date1"
"Prod. 12","City 2","Channel 9",35,"Brand 1","Prod. Type 1","Date1"
"Prod. 21","City 2","Channel 9",20,"Brand 5","Prod. Type 2","Date1"
"Prod. 15","City 2","Channel 9",15,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 9",22,"Brand 4","Prod. Type 3","Date1"
"Prod. 1","City 2","Channel 9",24,"Brand 6","Prod. Type 3","Date1"
"Prod. 2","City 2","Channel 9",30,"Brand 6","Prod. Type 6","Date1"
"Prod. 4","City 2","Channel 9",33,"Brand 6","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 9",13,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 9",23,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 9",26,"Brand 4","Prod. Type 6","Date1"
"Prod. 9","City 2","Channel 9",15,"Brand 1","Prod. Type 2","Date1"
"Prod. 14","City 2","Channel 9",40,"Brand 4","Prod. Type 6","Date1"
"Prod. 19","City 2","Channel 9",33.5,"Brand 5","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 9",35,"Brand 4","Prod. Type 6","Date1"
"Prod. 9","City 2","Channel 9",13,"Brand 1","Prod. Type 2","Date1"
"Prod. 7","City 2","Channel 9",20,"Brand 1","Prod. Type 3","Date1"
"Prod. 8","City 2","Channel 9",21.8,"Brand 1","Prod. Type 6","Date1"
"Prod. 10","City 2","Channel 9",30,"Brand 1","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 9",14,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 9",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 2","Channel 9",30,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 9",31,"Brand 4","Prod. Type 6","Date1"
"Prod. 26","City 2","Channel 9",30,"Brand 3","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 9",35,"Brand 4","Prod. Type 5","Date1"
"Prod. 3","City 2","Channel 9",15,"Brand 6","Prod. Type 2","Date1"
"Prod. 1","City 2","Channel 9",22,"Brand 6","Prod. Type 3","Date1"
"Prod. 2","City 2","Channel 9",33,"Brand 6","Prod. Type 6","Date1"
"Prod. 4","City 2","Channel 9",33,"Brand 6","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 9",18,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 9",28,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 2","Channel 9",34,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 9",34,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 9",28,"Brand 4","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 9",14.79,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 9",23.91,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 2","Channel 9",26.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 9",28.8,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 9",35.87,"Brand 4","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 9",16,"Brand 4","Prod. Type 2","Date1"
"Prod. 16","City 2","Channel 9",35,"Brand 4","Prod. Type 5","Date1"
"Prod. 4","City 2","Channel 9",25,"Brand 6","Prod. Type 5","Date1"
"Prod. 24","City 2","Channel 9",28,"Brand 5","Prod. Type 1","Date1"
"Prod. 12","City 2","Channel 9",18,"Brand 1","Prod. Type 1","Date1"
"Prod. 2","City 2","Channel 9",28,"Brand 6","Prod. Type 6","Date1"
"Prod. 8","City 2","Channel 9",28,"Brand 1","Prod. Type 6","Date1"
"Prod. 6","City 2","Channel 9",20,"Brand 6","Prod. Type 1","Date1"
"Prod. 4","City 2","Channel 9",30,"Brand 6","Prod. Type 5","Date1"
"Prod. 16","City 2","Channel 9",32,"Brand 4","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 9",14,"Brand 4","Prod. Type 2","Date1"
"Prod. 30","City 2","Channel 9",14,"Brand 2","Prod. Type 3","Date1"
"Prod. 34","City 2","Channel 9",35,"Brand 2","Prod. Type 5","Date1"
"Prod. 10","City 2","Channel 9",35,"Brand 1","Prod. Type 5","Date1"
"Prod. 18","City 2","Channel 4",24,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 4",29,"Brand 4","Prod. Type 6","Date1"
"Prod. 15","City 2","Channel 4",13.9,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 4",21.9,"Brand 4","Prod. Type 3","Date1"
"Prod. 1","City 2","Channel 4",22.5,"Brand 6","Prod. Type 3","Date1"
"Prod. 4","City 2","Channel 4",32.9,"Brand 6","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 4",10.9,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 4",17,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 2","Channel 4",21.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 7","City 2","Channel 4",21.9,"Brand 1","Prod. Type 3","Date1"
"Prod. 16","City 2","Channel 4",26.9,"Brand 4","Prod. Type 5","Date1"
"Prod. 21","City 2","Channel 4",13.5,"Brand 5","Prod. Type 2","Date1"
"Prod. 15","City 2","Channel 4",12,"Brand 4","Prod. Type 2","Date1"
"Prod. 7","City 2","Channel 4",19,"Brand 1","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 4",21,"Brand 4","Prod. Type 6","Date1"
"Prod. 2","City 2","Channel 4",22,"Brand 6","Prod. Type 6","Date1"
"Prod. 8","City 2","Channel 4",20,"Brand 1","Prod. Type 6","Date1"
"Prod. 4","City 2","Channel 4",27,"Brand 6","Prod. Type 5","Date1"
"Prod. 16","City 2","Channel 4",24,"Brand 4","Prod. Type 5","Date1"
"Prod. 34","City 2","Channel 4",33,"Brand 2","Prod. Type 5","Date1"
"Prod. 10","City 2","Channel 4",28,"Brand 1","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 4",10.82,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 4",18.8,"Brand 4","Prod. Type 3","Date1"
"Prod. 18","City 2","Channel 4",19.76,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 4",17,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 4",22,"Brand 4","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 3",11,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 3",18,"Brand 4","Prod. Type 3","Date1"
"Prod. 16","City 2","Channel 3",27,"Brand 4","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 3",13.9,"Brand 4","Prod. Type 2","Date1"
"Prod. 1","City 2","Channel 3",22,"Brand 6","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",26,"Brand 4","Prod. Type 6","Date1"
"Prod. 2","City 2","Channel 3",26,"Brand 6","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 3",30.9,"Brand 4","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 3",12,"Brand 4","Prod. Type 2","Date1"
"Prod. 18","City 2","Channel 3",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",24,"Brand 4","Prod. Type 6","Date1"
"Prod. 1","City 2","Channel 3",20,"Brand 6","Prod. Type 3","Date1"
"Prod. 2","City 2","Channel 3",25,"Brand 6","Prod. Type 6","Date1"
"Prod. 4","City 2","Channel 3",28,"Brand 6","Prod. Type 5","Date1"
"Prod. 32","City 2","Channel 3",29,"Brand 2","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",25,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 3",30,"Brand 4","Prod. Type 5","Date1"
"Prod. 1","City 2","Channel 3",20,"Brand 6","Prod. Type 3","Date1"
"Prod. 2","City 2","Channel 3",28,"Brand 6","Prod. Type 6","Date1"
"Prod. 21","City 2","Channel 3",14.6,"Brand 5","Prod. Type 2","Date1"
"Prod. 9","City 2","Channel 3",13.8,"Brand 1","Prod. Type 2","Date1"
"Prod. 18","City 2","Channel 3",24.2,"Brand 4","Prod. Type 3","Date1"
"Prod. 32","City 2","Channel 3",27.9,"Brand 2","Prod. Type 3","Date1"
"Prod. 7","City 2","Channel 3",23.4,"Brand 1","Prod. Type 3","Date1"
"Prod. 13","City 2","Channel 3",22,"Brand 4","Prod. Type 3","Date1"
"Prod. 1","City 2","Channel 3",25,"Brand 6","Prod. Type 3","Date1"
"Prod. 18","City 2","Channel 3",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",25,"Brand 4","Prod. Type 6","Date1"
"Prod. 2","City 2","Channel 3",25,"Brand 6","Prod. Type 6","Date1"
"Prod. 20","City 2","Channel 3",32,"Brand 5","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 3",28,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 2","Channel 3",25,"Brand 3","Prod. Type 5","Date1"
"Prod. 1","City 2","Channel 3",24,"Brand 6","Prod. Type 3","Date1"
"Prod. 34","City 2","Channel 3",30,"Brand 2","Prod. Type 5","Date1"
"Prod. 13","City 2","Channel 3",18.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 1","City 2","Channel 3",19.5,"Brand 6","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",22,"Brand 4","Prod. Type 6","Date1"
"Prod. 2","City 2","Channel 3",25,"Brand 6","Prod. Type 6","Date1"
"Prod. 27","City 2","Channel 3",28,"Brand 3","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 3",13,"Brand 4","Prod. Type 2","Date1"
"Prod. 18","City 2","Channel 3",22,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",23,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 3",28,"Brand 4","Prod. Type 5","Date1"
"Prod. 13","City 2","Channel 3",21,"Brand 4","Prod. Type 3","Date1"
"Prod. 2","City 2","Channel 3",26,"Brand 6","Prod. Type 6","Date1"
"Prod. 6","City 2","Channel 3",21,"Brand 6","Prod. Type 1","Date1"
"Prod. 4","City 2","Channel 3",35,"Brand 6","Prod. Type 5","Date1"
"Prod. 16","City 2","Channel 3",36,"Brand 4","Prod. Type 5","Date1"
"Prod. 13","City 2","Channel 3",18.9,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",28.9,"Brand 4","Prod. Type 6","Date1"
"Prod. 13","City 2","Channel 3",20,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",24,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 3",27,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 2","Channel 3",32,"Brand 3","Prod. Type 5","Date1"
"Prod. 21","City 2","Channel 3",14,"Brand 5","Prod. Type 2","Date1"
"Prod. 1","City 2","Channel 3",21,"Brand 6","Prod. Type 3","Date1"
"Prod. 4","City 2","Channel 3",29,"Brand 6","Prod. Type 5","Date1"
"Prod. 21","City 2","Channel 3",14.6,"Brand 5","Prod. Type 2","Date1"
"Prod. 15","City 2","Channel 3",13.1,"Brand 4","Prod. Type 2","Date1"
"Prod. 30","City 2","Channel 3",15.6,"Brand 2","Prod. Type 3","Date1"
"Prod. 9","City 2","Channel 3",13.8,"Brand 1","Prod. Type 2","Date1"
"Prod. 32","City 2","Channel 3",27.9,"Brand 2","Prod. Type 3","Date1"
"Prod. 7","City 2","Channel 3",23.4,"Brand 1","Prod. Type 3","Date1"
"Prod. 12","City 2","Channel 3",23.4,"Brand 1","Prod. Type 1","Date1"
"Prod. 16","City 2","Channel 3",37.2,"Brand 4","Prod. Type 5","Date1"
"Prod. 10","City 2","Channel 3",33.7,"Brand 1","Prod. Type 5","Date1"
"Prod. 18","City 2","Channel 3",21,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",21.5,"Brand 4","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 3",32,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 2","Channel 3",26,"Brand 3","Prod. Type 5","Date1"
"Prod. 13","City 2","Channel 3",23.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 10","City 2","Channel 3",33.7,"Brand 1","Prod. Type 5","Date1"
"Prod. 21","City 2","Channel 3",15,"Brand 5","Prod. Type 2","Date1"
"Prod. 15","City 2","Channel 3",14.4,"Brand 4","Prod. Type 2","Date1"
"Prod. 1","City 2","Channel 3",22.1,"Brand 6","Prod. Type 3","Date1"
"Prod. 18","City 2","Channel 3",22.6,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",23.5,"Brand 4","Prod. Type 6","Date1"
"Prod. 2","City 2","Channel 3",26.2,"Brand 6","Prod. Type 6","Date1"
"Prod. 16","City 2","Channel 3",33.5,"Brand 4","Prod. Type 5","Date1"
"Prod. 13","City 2","Channel 3",17.3,"Brand 4","Prod. Type 3","Date1"
"Prod. 32","City 2","Channel 3",23.95,"Brand 2","Prod. Type 3","Date1"
"Prod. 7","City 2","Channel 3",22.6,"Brand 1","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",19.5,"Brand 4","Prod. Type 6","Date1"
"Prod. 8","City 2","Channel 3",24.5,"Brand 1","Prod. Type 6","Date1"
"Prod. 4","City 2","Channel 3",27.5,"Brand 6","Prod. Type 5","Date1"
"Prod. 22","City 2","Channel 3",39.2,"Brand 5","Prod. Type 5","Date1"
"Prod. 16","City 2","Channel 3",24.5,"Brand 4","Prod. Type 5","Date1"
"Prod. 27","City 2","Channel 3",24.8,"Brand 3","Prod. Type 5","Date1"
"Prod. 30","City 2","Channel 3",20,"Brand 2","Prod. Type 3","Date1"
"Prod. 13","City 2","Channel 3",19.5,"Brand 4","Prod. Type 3","Date1"
"Prod. 14","City 2","Channel 3",26,"Brand 4","Prod. Type 6","Date1"
"Prod. 8","City 2","Channel 3",24.5,"Brand 1","Prod. Type 6","Date1"
"Prod. 34","City 2","Channel 3",37,"Brand 2","Prod. Type 5","Date1"
"Prod. 10","City 2","Channel 3",27,"Brand 1","Prod. Type 5","Date1"
"Prod. 15","City 2","Channel 3",13,"Brand 4","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 3",19,"Brand 4","Prod. Type 3","Date1"
"Prod. 21","City 2","Channel 3",14,"Brand 5","Prod. Type 2","Date1"
"Prod. 13","City 2","Channel 3",18,"Brand 4","Prod. Type 3","Date1"
"Prod. 1","City 2","Channel 3",20,"Brand 6","Prod. Type 3","Date1"
"Prod. 12","City 2","Channel 3",20,"Brand 1","Prod. Type 1","Date1"
"Prod. 4","City 2","Channel 3",25,"Brand 6","Prod. Type 5","Date1"
"Prod. 10","City 2","Channel 3",25,"Brand 1","Prod. Type 5","Date1"
"Prod. 32","City 2","Channel 3",24.9,"Brand 2","Prod. Type 3","Date1"
"Prod. 33","City 2","Channel 3",29.9,"Brand 2","Prod. Type 6","Date1"
"Prod. 34","City 2","Channel 3",33.9,"Brand 2","Prod. Type 5","Date1"
"Prod. 32","City 2","Channel 3",25,"Brand 2","Prod. Type 3","Date1"
